,actor_id,outcoming_neighbors_cnt,incoming_neighbors_cnt,neighbors_cnt,outcoming_tx_cnt,incoming_tx_cnt,incoming_minus_outcoming_tx_cnt,address,class
1996,1KKjucWNsH3QNFbasVJfa3DQ6TMRDDY41C,501.0,0.0,501.0,1.0,0.0,-1.0,1KKjucWNsH3QNFbasVJfa3DQ6TMRDDY41C,2
1997,1KKqbHW54EkhRoxpowQaS4KqtkRwrDFwQu,249.0,0.0,249.0,1.0,0.0,-1.0,1KKqbHW54EkhRoxpowQaS4KqtkRwrDFwQu,2
1998,1KL1MDM55RWLBL9V5EwYtXBNzrGc98g4b8,0.0,103.0,103.0,0.0,1.0,1.0,1KL1MDM55RWLBL9V5EwYtXBNzrGc98g4b8,2
1999,1KLBwyxiiVvu2MhTwc8TeZL9CcHua2bA7N,125.0,0.0,125.0,1.0,0.0,-1.0,1KLBwyxiiVvu2MhTwc8TeZL9CcHua2bA7N,2
2000,1KLhkC9pkZhQrFj2s92GupdDqKVYRm1qMh,501.0,0.0,501.0,1.0,0.0,-1.0,1KLhkC9pkZhQrFj2s92GupdDqKVYRm1qMh,2
2001,1KMi8mMae9xknNFAqmD4TvVs1pkE4mrrzb,501.0,0.0,501.0,1.0,0.0,-1.0,1KMi8mMae9xknNFAqmD4TvVs1pkE4mrrzb,2
2002,1KN62HZCZ1eMnJsia9nEeEfZXm7xnN3ey2,27.0,101.0,128.0,1.0,1.0,0.0,1KN62HZCZ1eMnJsia9nEeEfZXm7xnN3ey2,2
2003,1KNUEpcGp28MEFpDY8r3efDqkrFqHpihDP,60.0,50.0,110.0,1.0,1.0,0.0,1KNUEpcGp28MEFpDY8r3efDqkrFqHpihDP,2
2004,1KNZRjY2cmffwuvMKqrWUUtwGGfKiwr7b7,500.0,0.0,500.0,1.0,0.0,-1.0,1KNZRjY2cmffwuvMKqrWUUtwGGfKiwr7b7,2
2005,1KNbydPh9VGTLp5PCzSYWSiSjPTcKHKLxa,250.0,0.0,250.0,1.0,0.0,-1.0,1KNbydPh9VGTLp5PCzSYWSiSjPTcKHKLxa,2
2006,1KNvbhxngTJ37T2RbdcyAXbBjzhUuTqv3R,0.0,103.0,103.0,0.0,2.0,2.0,1KNvbhxngTJ37T2RbdcyAXbBjzhUuTqv3R,2
2008,1KP7EHPMkuviGCQiDmqRpDXsRpq3Dvbagv,501.0,0.0,501.0,1.0,0.0,-1.0,1KP7EHPMkuviGCQiDmqRpDXsRpq3Dvbagv,2
2010,1KQF9fNRD4hNCJRcWDZRk6XznuRSEft4Jd,501.0,7.0,508.0,1.0,1.0,0.0,1KQF9fNRD4hNCJRcWDZRk6XznuRSEft4Jd,2
2011,1KQgnBtzLrzt6f1pvdp87TBTBVwiyBAcxi,0.0,157.0,157.0,0.0,1.0,1.0,1KQgnBtzLrzt6f1pvdp87TBTBVwiyBAcxi,2
2012,1KQyVsjoM3RZ8jwqinEiuWLTJ18sjnzoxu,19.0,102.0,121.0,1.0,2.0,1.0,1KQyVsjoM3RZ8jwqinEiuWLTJ18sjnzoxu,2
2013,1KRJnoFtzazZTSdHU84BXgepGUYCqHf2ep,501.0,0.0,501.0,1.0,0.0,-1.0,1KRJnoFtzazZTSdHU84BXgepGUYCqHf2ep,2
2015,1KSJ8QgHJqrMXTVSFkavom1EcfXXCWJrpY,501.0,0.0,501.0,1.0,0.0,-1.0,1KSJ8QgHJqrMXTVSFkavom1EcfXXCWJrpY,2
2016,1KSKdi6NN5pH8Ps6JUTraqbKRNesivCibW,0.0,103.0,103.0,0.0,1.0,1.0,1KSKdi6NN5pH8Ps6JUTraqbKRNesivCibW,2
2019,1KSnHiSvHawoHcW6BNxhvfYJiS8qmBrHfH,2.0,101.0,103.0,1.0,1.0,0.0,1KSnHiSvHawoHcW6BNxhvfYJiS8qmBrHfH,2
2022,1KTPdv5ZknNHhcmcKHL3vxv4qw4Ppvgjmk,249.0,0.0,249.0,1.0,0.0,-1.0,1KTPdv5ZknNHhcmcKHL3vxv4qw4Ppvgjmk,2
2024,1KThpgawesqxS6UFMBVGNXaKpokYmybqHK,249.0,0.0,249.0,1.0,0.0,-1.0,1KThpgawesqxS6UFMBVGNXaKpokYmybqHK,2
2025,1KUDfGVhan2DWgmZdB4EYJwsXeP48CtTij,82.0,45.0,127.0,2.0,1.0,-1.0,1KUDfGVhan2DWgmZdB4EYJwsXeP48CtTij,2
2028,1KWcSyboHvGPUsS1NqMHuZCUX4h8RM5zRa,249.0,0.0,249.0,1.0,0.0,-1.0,1KWcSyboHvGPUsS1NqMHuZCUX4h8RM5zRa,2
2036,1KcjqMQgP6EybMqTY1H9cojPYKnZGmqL6H,2.0,173.0,175.0,1.0,1.0,0.0,1KcjqMQgP6EybMqTY1H9cojPYKnZGmqL6H,2
2041,1Ke7WJTpeWU7wE5vGLLhRkfZCVu6zb1yUu,249.0,0.0,249.0,1.0,0.0,-1.0,1Ke7WJTpeWU7wE5vGLLhRkfZCVu6zb1yUu,2
2042,1Ke9tcx7zgUGEDJ8V6iPdwiNaVhqB2mw9V,10.0,93.0,103.0,4.0,4.0,0.0,1Ke9tcx7zgUGEDJ8V6iPdwiNaVhqB2mw9V,2
2044,1KffeYbrD7xjSTywQi6fGwZncH94pVK83k,249.0,0.0,249.0,1.0,0.0,-1.0,1KffeYbrD7xjSTywQi6fGwZncH94pVK83k,2
2045,1KfzJtUP2L43T8ALbCZTdUgYM7kDoYbQW5,249.0,0.0,249.0,1.0,0.0,-1.0,1KfzJtUP2L43T8ALbCZTdUgYM7kDoYbQW5,2
2048,1KhkVm86MnrvVd1t3dSWeRY7CrmoyDisrk,125.0,0.0,125.0,1.0,0.0,-1.0,1KhkVm86MnrvVd1t3dSWeRY7CrmoyDisrk,2
2049,1KitqwQJqRZihJw4DBEzezuSkndoRg8p6M,125.0,0.0,125.0,1.0,0.0,-1.0,1KitqwQJqRZihJw4DBEzezuSkndoRg8p6M,2
2052,1KjVZu7MDpGT1va1FByXKmjVXkekt6K1oL,125.0,0.0,125.0,1.0,0.0,-1.0,1KjVZu7MDpGT1va1FByXKmjVXkekt6K1oL,2
2053,1KkAib5VPvAksemDeyeaXy3uauKcGYznfW,215.0,0.0,215.0,1.0,0.0,-1.0,1KkAib5VPvAksemDeyeaXy3uauKcGYznfW,2
2054,1KkCjcE6P8KuR41dfDoMmTsMcmxue79Sqo,250.0,0.0,250.0,1.0,0.0,-1.0,1KkCjcE6P8KuR41dfDoMmTsMcmxue79Sqo,2
2055,1KkSEa8pkBbGTApoD8Cd1Ge7juJKvde6m8,501.0,0.0,501.0,1.0,0.0,-1.0,1KkSEa8pkBbGTApoD8Cd1Ge7juJKvde6m8,2
2056,1KnZXvBacGu8GuxJpWLHMr461Eq1ez67Dx,501.0,9.0,510.0,1.0,1.0,0.0,1KnZXvBacGu8GuxJpWLHMr461Eq1ez67Dx,2
2057,1KngjZdHSB2oWFBzoj8K5eumhrPJD3iRvJ,249.0,0.0,249.0,1.0,0.0,-1.0,1KngjZdHSB2oWFBzoj8K5eumhrPJD3iRvJ,2
2062,1KqcS3ywGvDaBfWMuZ2jzN333FCmvNmE4V,0.0,102.0,102.0,0.0,2.0,2.0,1KqcS3ywGvDaBfWMuZ2jzN333FCmvNmE4V,2
2063,1KrKHW38EFsgumNmg9Sfca21YLrZjYLdxX,249.0,0.0,249.0,1.0,0.0,-1.0,1KrKHW38EFsgumNmg9Sfca21YLrZjYLdxX,2
2064,1KrzzyaXVCVu1YrqZz8QdujoTPrJz8jhZn,844.0,0.0,844.0,1.0,0.0,-1.0,1KrzzyaXVCVu1YrqZz8QdujoTPrJz8jhZn,2
2066,1Ks8XtqXokzdUKTHDAagerGSCGCFQ2Rzok,6.0,100.0,106.0,1.0,1.0,0.0,1Ks8XtqXokzdUKTHDAagerGSCGCFQ2Rzok,2
2067,1KszqGRcffWW2D23YMx4RL25HkJjhAVPBr,2.0,145.0,147.0,1.0,1.0,0.0,1KszqGRcffWW2D23YMx4RL25HkJjhAVPBr,2
2069,1Kt6FXdwe5C3RWcrUfj6tujGYtBovWfWpL,250.0,0.0,250.0,1.0,0.0,-1.0,1Kt6FXdwe5C3RWcrUfj6tujGYtBovWfWpL,2
2071,1KtpxVaoBpZW8Kuq8LzMw1iknF27iJXqa9,0.0,163.0,163.0,0.0,1.0,1.0,1KtpxVaoBpZW8Kuq8LzMw1iknF27iJXqa9,2
2074,1KuLzHvPu7tU95B1cxf2XSaSjPag13HcVk,215.0,0.0,215.0,1.0,0.0,-1.0,1KuLzHvPu7tU95B1cxf2XSaSjPag13HcVk,2
2075,1Kvsqer7kdREY15Lu3VJYS1nML8qaDoAhv,26.0,100.0,126.0,1.0,1.0,0.0,1Kvsqer7kdREY15Lu3VJYS1nML8qaDoAhv,2
2076,1KwKWNwcV8ZDZe2HKSpvTKg3UUHcym7HUM,2.0,101.0,103.0,1.0,1.0,0.0,1KwKWNwcV8ZDZe2HKSpvTKg3UUHcym7HUM,2
2079,1KyFxc163uKZiRJozkB9Y1tPW95w15zPdt,501.0,0.0,501.0,1.0,0.0,-1.0,1KyFxc163uKZiRJozkB9Y1tPW95w15zPdt,2
2080,1KyT1yLkYXvBtoD6tSy2Qu6ZTRdZebYTUc,249.0,0.0,249.0,1.0,0.0,-1.0,1KyT1yLkYXvBtoD6tSy2Qu6ZTRdZebYTUc,2
2081,1KyWaGbga9PaZU5PZGJzjykF3CYHLgZtbM,501.0,0.0,501.0,1.0,0.0,-1.0,1KyWaGbga9PaZU5PZGJzjykF3CYHLgZtbM,2
2083,1Kykn7KajCeWVn8ugTCetTGr9NvgRuXJbk,357.0,0.0,357.0,1.0,0.0,-1.0,1Kykn7KajCeWVn8ugTCetTGr9NvgRuXJbk,2
2084,1Kymf7pNjxiYKJiFv552xGAY2vLZak7qWq,92.0,65.0,157.0,1.0,1.0,0.0,1Kymf7pNjxiYKJiFv552xGAY2vLZak7qWq,2
2085,1L1Cc8srimTeDWxbmf5HjtaitFAUvQfypj,2.0,100.0,102.0,1.0,1.0,0.0,1L1Cc8srimTeDWxbmf5HjtaitFAUvQfypj,2
2086,1L1Z4W4h6bL1G14HiMtNcALCbRkoqWsNFZ,249.0,0.0,249.0,1.0,0.0,-1.0,1L1Z4W4h6bL1G14HiMtNcALCbRkoqWsNFZ,2
2088,1L499U3amJra1Q8n3pYi3urMxRcdkattK5,52.0,101.0,153.0,2.0,1.0,-1.0,1L499U3amJra1Q8n3pYi3urMxRcdkattK5,2
2093,1L72gAcZZDAz9QRjHxcRnZbky2ohUAVAzC,0.0,123.0,123.0,0.0,1.0,1.0,1L72gAcZZDAz9QRjHxcRnZbky2ohUAVAzC,2
2094,1L7g4weNQh9Kht94U3vbjCL5AXtZdkxKaa,28.0,99.0,127.0,1.0,1.0,0.0,1L7g4weNQh9Kht94U3vbjCL5AXtZdkxKaa,2
2098,1L9vwaWXvFJZ7t2qnSuA8oN5eGo9bR3BBC,50.0,77.0,127.0,1.0,1.0,0.0,1L9vwaWXvFJZ7t2qnSuA8oN5eGo9bR3BBC,2
2099,1LAEBu12vLYawqxeGjijyaBai7QjLAWVDq,500.0,0.0,500.0,1.0,0.0,-1.0,1LAEBu12vLYawqxeGjijyaBai7QjLAWVDq,2
2101,1LAYtnVbByeeheR9FTxW5FBPjtK5gF78ht,122.0,1.0,123.0,2.0,1.0,-1.0,1LAYtnVbByeeheR9FTxW5FBPjtK5gF78ht,2
2102,1LAhQLRYYQWaKJq19wxfxo4SMnBKc3FcMQ,357.0,0.0,357.0,1.0,0.0,-1.0,1LAhQLRYYQWaKJq19wxfxo4SMnBKc3FcMQ,2
2103,1LArxtgZkturKi8PTCtht15bnfFQqvXNqp,1.0,196.0,197.0,1.0,2.0,1.0,1LArxtgZkturKi8PTCtht15bnfFQqvXNqp,2
2107,1LCgFFJoYpZT3nBdrzaLgUky5URqutzubC,501.0,0.0,501.0,1.0,0.0,-1.0,1LCgFFJoYpZT3nBdrzaLgUky5URqutzubC,2
2109,1LEixqbsuFdHrYpfkDZypyj6vNQGjevM7B,0.0,199.0,199.0,0.0,2.0,2.0,1LEixqbsuFdHrYpfkDZypyj6vNQGjevM7B,2
2114,1LJ7mFz545j8oY6jUrUGdSMKq6xYgYNUJG,500.0,0.0,500.0,1.0,0.0,-1.0,1LJ7mFz545j8oY6jUrUGdSMKq6xYgYNUJG,2
2115,1LJFeXe3cERdcEPy3Ng23TRztKDuPnijnk,2.0,100.0,102.0,1.0,1.0,0.0,1LJFeXe3cERdcEPy3Ng23TRztKDuPnijnk,2
2118,1LQHVwpPNdEUJ8PFW6gD2Vq6JtMQkKa8Uc,249.0,0.0,249.0,1.0,0.0,-1.0,1LQHVwpPNdEUJ8PFW6gD2Vq6JtMQkKa8Uc,2
2119,1LRRqPHcY8BpEdZ1muzsHFuFRa6gPue2jh,0.0,160.0,160.0,0.0,1.0,1.0,1LRRqPHcY8BpEdZ1muzsHFuFRa6gPue2jh,2
2121,1LSTxZtNZyfqEmLDs5J1G58yjYJERwmPut,250.0,0.0,250.0,1.0,0.0,-1.0,1LSTxZtNZyfqEmLDs5J1G58yjYJERwmPut,2
2122,1LSinz2Fa5bcBmhrbgRy9F2tpiUS5tmm9f,0.0,102.0,102.0,0.0,2.0,2.0,1LSinz2Fa5bcBmhrbgRy9F2tpiUS5tmm9f,2
2123,1LT663dnqeiFWhizw9uZWByUDfQ6nLoRgu,94.0,69.0,163.0,2.0,2.0,0.0,1LT663dnqeiFWhizw9uZWByUDfQ6nLoRgu,2
2129,1LWXkvPxX7GxhSQm6ERv87GnoT46rB5vp3,250.0,0.0,250.0,1.0,0.0,-1.0,1LWXkvPxX7GxhSQm6ERv87GnoT46rB5vp3,2
2130,1LWj5uB1eHYbBymAeDz4arghf5BA6P2KRx,501.0,0.0,501.0,1.0,0.0,-1.0,1LWj5uB1eHYbBymAeDz4arghf5BA6P2KRx,2
2131,1LXBGYpJafnkbPj5uaDPWy2HXR9VnNpob3,501.0,0.0,501.0,1.0,0.0,-1.0,1LXBGYpJafnkbPj5uaDPWy2HXR9VnNpob3,2
2132,1LXGSh9udBrBipSP1jAq36Vq5Yr3h6ffYY,501.0,0.0,501.0,1.0,0.0,-1.0,1LXGSh9udBrBipSP1jAq36Vq5Yr3h6ffYY,2
2133,1LYCnV2bpGPQf25eePjatCs1tp99ukyfFa,249.0,0.0,249.0,1.0,0.0,-1.0,1LYCnV2bpGPQf25eePjatCs1tp99ukyfFa,2
2134,1LZhopYNsQifJhhZm2vRrKSD2Ajgvjn9gf,0.0,102.0,102.0,0.0,3.0,3.0,1LZhopYNsQifJhhZm2vRrKSD2Ajgvjn9gf,2
2135,1LZycHB3JwwNhk2xBirJjvshzVNoYhqwvk,2.0,101.0,103.0,1.0,1.0,0.0,1LZycHB3JwwNhk2xBirJjvshzVNoYhqwvk,2
2136,1LZzQA5nsVeGDjohDpaBBp7ZEjjV85HZFc,501.0,0.0,501.0,1.0,0.0,-1.0,1LZzQA5nsVeGDjohDpaBBp7ZEjjV85HZFc,2
2137,1La8QQtnLUt3j9wwfXVdamLs56wdHiPKwS,500.0,0.0,500.0,1.0,0.0,-1.0,1La8QQtnLUt3j9wwfXVdamLs56wdHiPKwS,2
2138,1LaAFtWHdfuHECdrTTPbs7DXJ98JQPKKqU,0.0,104.0,104.0,0.0,1.0,1.0,1LaAFtWHdfuHECdrTTPbs7DXJ98JQPKKqU,2
2139,1LaJRuskxvCXrDe4MKm5V58VZWSL4NcRNs,501.0,0.0,501.0,1.0,0.0,-1.0,1LaJRuskxvCXrDe4MKm5V58VZWSL4NcRNs,2
2144,1LcegyQdQMSuKzELPQGtHEQBMEmh6Vz3NL,357.0,0.0,357.0,1.0,0.0,-1.0,1LcegyQdQMSuKzELPQGtHEQBMEmh6Vz3NL,2
2145,1LdpBieBoWeCPLdZyhyzeSKCYpFXD75oks,92.0,65.0,157.0,1.0,1.0,0.0,1LdpBieBoWeCPLdZyhyzeSKCYpFXD75oks,2
2146,1LeeUkd9mmAggye7R9WWwoWCwftRMpkbjX,37.0,99.0,136.0,1.0,1.0,0.0,1LeeUkd9mmAggye7R9WWwoWCwftRMpkbjX,2
2149,1LghvTZMcQG8YQVYtpn1YxKenYghJ2GQmz,501.0,0.0,501.0,1.0,0.0,-1.0,1LghvTZMcQG8YQVYtpn1YxKenYghJ2GQmz,2
2150,1LgrAMahSeLSTTnxhQQmcR5e2rUNtPjGmF,0.0,585.0,585.0,0.0,1.0,1.0,1LgrAMahSeLSTTnxhQQmcR5e2rUNtPjGmF,2
2151,1Lguaif8EsrjGFBYdNJYTFP5XRrUFrvUdf,13.0,99.0,112.0,1.0,1.0,0.0,1Lguaif8EsrjGFBYdNJYTFP5XRrUFrvUdf,2
2152,1LhGMRdXaXqQCVSyexhWj6JcMusQJ3Zb4c,37.0,197.0,234.0,1.0,2.0,1.0,1LhGMRdXaXqQCVSyexhWj6JcMusQJ3Zb4c,2
2155,1LidxeAsZgkwKxgKBbtfKCczD5358ZHUQa,2.0,250.0,252.0,1.0,1.0,0.0,1LidxeAsZgkwKxgKBbtfKCczD5358ZHUQa,2
2158,1Lkuv1sQYWR4SbCMEMks8QmCoE8LV1dTFR,0.0,200.0,200.0,0.0,2.0,2.0,1Lkuv1sQYWR4SbCMEMks8QmCoE8LV1dTFR,2
2159,1LmVgFvd8iqGtQawKSqJTiztfrm3pFdKEE,249.0,0.0,249.0,1.0,0.0,-1.0,1LmVgFvd8iqGtQawKSqJTiztfrm3pFdKEE,2
2160,1LmWuThJPQGn6xUdN1aRUCroPWG4JyJDz9,501.0,0.0,501.0,1.0,0.0,-1.0,1LmWuThJPQGn6xUdN1aRUCroPWG4JyJDz9,2
2161,1Ln2LLqq1nVWhH3U6igy3VxsWF8L8cxbDJ,0.0,105.0,105.0,0.0,2.0,2.0,1Ln2LLqq1nVWhH3U6igy3VxsWF8L8cxbDJ,2
2163,1LoCQ3X6owL5fdcQQeAxZeKgPdFXNjAxjk,0.0,155.0,155.0,0.0,1.0,1.0,1LoCQ3X6owL5fdcQQeAxZeKgPdFXNjAxjk,2
2164,1LoiiS7CjMp5f6uU6ZykGoFkzkhPDRudRj,501.0,0.0,501.0,1.0,0.0,-1.0,1LoiiS7CjMp5f6uU6ZykGoFkzkhPDRudRj,2
2167,1LqLLibiLQKvojggTSbfN2LqfEHjV5jYrA,55.0,100.0,155.0,1.0,1.0,0.0,1LqLLibiLQKvojggTSbfN2LqfEHjV5jYrA,2
2169,1LqQEDAtaJLCXzZhx8nopMn7nyEumB97rL,501.0,12.0,513.0,1.0,1.0,0.0,1LqQEDAtaJLCXzZhx8nopMn7nyEumB97rL,2
2170,1LsAmoK744x8x4y2Ff86piFk5N8vT7phLz,249.0,0.0,249.0,1.0,0.0,-1.0,1LsAmoK744x8x4y2Ff86piFk5N8vT7phLz,2
2175,1Lu5ek8ew2qx9N7cganPZ5EYipD1fRkgaW,27.0,101.0,128.0,2.0,1.0,-1.0,1Lu5ek8ew2qx9N7cganPZ5EYipD1fRkgaW,2
2176,1Lv1YHED4rQHE3RMVof4UQTsSBoJffMp4r,249.0,0.0,249.0,1.0,0.0,-1.0,1Lv1YHED4rQHE3RMVof4UQTsSBoJffMp4r,2
2181,1LxYUjYG8gxAfDJuStsjtoqdR8kNQRMvvZ,125.0,0.0,125.0,1.0,0.0,-1.0,1LxYUjYG8gxAfDJuStsjtoqdR8kNQRMvvZ,2
2182,1Ly1Yy5cgE8ihy7tpvhFVAndogLKCp832c,500.0,0.0,500.0,1.0,0.0,-1.0,1Ly1Yy5cgE8ihy7tpvhFVAndogLKCp832c,2
2185,1LziEhPd2nxip3sE6QdtAA6meuPTxvBxsi,501.0,0.0,501.0,1.0,0.0,-1.0,1LziEhPd2nxip3sE6QdtAA6meuPTxvBxsi,2
2188,1M1Rzgjq1PEuozJfivXWuVCrb8rJYx4ZGk,125.0,0.0,125.0,1.0,0.0,-1.0,1M1Rzgjq1PEuozJfivXWuVCrb8rJYx4ZGk,2
2189,1M2dURGi97rZwNgDipMbGUiapKjZR3RWgL,844.0,0.0,844.0,1.0,0.0,-1.0,1M2dURGi97rZwNgDipMbGUiapKjZR3RWgL,2
2191,1M5FAkxwUob4bEzY7xzwLGWyWFHw44J5gX,250.0,0.0,250.0,1.0,0.0,-1.0,1M5FAkxwUob4bEzY7xzwLGWyWFHw44J5gX,2
2193,1M8TwEJ4vAwFnv2oU3bKiqa1vRiSfNfqCU,55.0,101.0,156.0,1.0,2.0,1.0,1M8TwEJ4vAwFnv2oU3bKiqa1vRiSfNfqCU,2
2194,1M8hWmzQVZjqLa7CfGWkSNsjEooU7Dw8Ye,249.0,0.0,249.0,1.0,0.0,-1.0,1M8hWmzQVZjqLa7CfGWkSNsjEooU7Dw8Ye,2
2195,1M9JR64bTAFQKFcq2AgAWezC4WPbC5qnDu,249.0,0.0,249.0,1.0,0.0,-1.0,1M9JR64bTAFQKFcq2AgAWezC4WPbC5qnDu,2
2197,1MADZoKLEFQ2Z1aZVnKygWCMRPnf9kYyAQ,92.0,65.0,157.0,1.0,1.0,0.0,1MADZoKLEFQ2Z1aZVnKygWCMRPnf9kYyAQ,2
2199,1MBRjmf1eZ4uSrcgw8EM7vxkjfpukRF53a,4.0,199.0,203.0,2.0,2.0,0.0,1MBRjmf1eZ4uSrcgw8EM7vxkjfpukRF53a,2
2201,1MDFwpPZx4ijyJUXhntV11uJPwR3mz7maP,0.0,103.0,103.0,0.0,1.0,1.0,1MDFwpPZx4ijyJUXhntV11uJPwR3mz7maP,2
2202,1MEKnfNyYxZd5SjMAcRz8XXEYhc6BDcVMG,357.0,0.0,357.0,1.0,0.0,-1.0,1MEKnfNyYxZd5SjMAcRz8XXEYhc6BDcVMG,2
2206,1MHM6SfkSwL8rE3DNRPQRA6iVjy3FRPeM4,501.0,0.0,501.0,1.0,0.0,-1.0,1MHM6SfkSwL8rE3DNRPQRA6iVjy3FRPeM4,2
2207,1MHaJe24kdG1sApYmcpftA2C7xSepDExHA,0.0,104.0,104.0,0.0,1.0,1.0,1MHaJe24kdG1sApYmcpftA2C7xSepDExHA,2
2208,1MHhLKB4Sr3t9CbMEofYUfL4QgVkzG9X9Z,37.0,97.0,134.0,1.0,1.0,0.0,1MHhLKB4Sr3t9CbMEofYUfL4QgVkzG9X9Z,2
2209,1MJgPXvyasA1aA5bwzriphL9GpYxUBfHR8,501.0,0.0,501.0,1.0,0.0,-1.0,1MJgPXvyasA1aA5bwzriphL9GpYxUBfHR8,2
2212,1MLm1ZkFLRCE7Sr6SnMimi7UoBwZUSbEvo,0.0,389.0,389.0,0.0,1.0,1.0,1MLm1ZkFLRCE7Sr6SnMimi7UoBwZUSbEvo,2
2213,1MMNFE5exgUFpsFzkWX4nVse61RfNTBo4V,501.0,0.0,501.0,1.0,0.0,-1.0,1MMNFE5exgUFpsFzkWX4nVse61RfNTBo4V,2
2214,1MMumtKaEweCZsdfBYNFQ5v4rPA6Wgni1r,94.0,69.0,163.0,2.0,2.0,0.0,1MMumtKaEweCZsdfBYNFQ5v4rPA6Wgni1r,2
2216,1MP8L4LUsSqXLuCSX5WasfVB6x5HfBbs1d,249.0,0.0,249.0,1.0,0.0,-1.0,1MP8L4LUsSqXLuCSX5WasfVB6x5HfBbs1d,2
2217,1MPz7sypzKcqBqHn4YVThdTge5WGFnuQXe,2.0,101.0,103.0,1.0,1.0,0.0,1MPz7sypzKcqBqHn4YVThdTge5WGFnuQXe,2
2218,1MRJVuRLh5fcZSZx4F5o7vBdi7A4Q4jvrJ,0.0,104.0,104.0,0.0,1.0,1.0,1MRJVuRLh5fcZSZx4F5o7vBdi7A4Q4jvrJ,2
2220,1MRuA7Hrou1UXiMutqp57N8tWpdwf2K5nz,125.0,0.0,125.0,1.0,0.0,-1.0,1MRuA7Hrou1UXiMutqp57N8tWpdwf2K5nz,2
2227,1MVqdvs24HK5VMNZWQ5j8PXtDyPGdRW3UE,0.0,187.0,187.0,0.0,2.0,2.0,1MVqdvs24HK5VMNZWQ5j8PXtDyPGdRW3UE,2
2228,1MWKjjhB7Jgzq9cYsaVvfQ4S6BkeU22yrx,23.0,99.0,122.0,1.0,1.0,0.0,1MWKjjhB7Jgzq9cYsaVvfQ4S6BkeU22yrx,2
2233,1MZxpjhX5Yp2dm9y8uV4R7wwgesjaDpgu,2.0,100.0,102.0,1.0,1.0,0.0,1MZxpjhX5Yp2dm9y8uV4R7wwgesjaDpgu,2
2236,1MbrSzkcWQuxo8Sr6GyvLVab8GKJSGZQc3,0.0,104.0,104.0,0.0,2.0,2.0,1MbrSzkcWQuxo8Sr6GyvLVab8GKJSGZQc3,2
2237,1MdvUj44knsse4oVHirjZcScKJNbJWh17g,151.0,0.0,151.0,1.0,0.0,-1.0,1MdvUj44knsse4oVHirjZcScKJNbJWh17g,2
2238,1MeDVLhjov9r6YGiMKLC4GFPYUW8k8dRkL,500.0,10.0,510.0,1.0,1.0,0.0,1MeDVLhjov9r6YGiMKLC4GFPYUW8k8dRkL,2
2243,1MjNSdgaPrLanuXTjKC9yAJWfRBjhLEsoz,250.0,0.0,250.0,1.0,0.0,-1.0,1MjNSdgaPrLanuXTjKC9yAJWfRBjhLEsoz,2
2244,1MjS6z7wybZV8uY4sB3Mjx1gUMvmLHL1ek,2.0,100.0,102.0,1.0,1.0,0.0,1MjS6z7wybZV8uY4sB3Mjx1gUMvmLHL1ek,2
2245,1MjgiRLh4w1DMDyQLK1ejm1aLAR8FJp6bq,501.0,0.0,501.0,1.0,0.0,-1.0,1MjgiRLh4w1DMDyQLK1ejm1aLAR8FJp6bq,2
2248,1MkXsMZJfBAsF5Up6NFAsTxkKqmdwF9FzR,94.0,69.0,163.0,2.0,2.0,0.0,1MkXsMZJfBAsF5Up6NFAsTxkKqmdwF9FzR,2
2249,1MkqQoJNoTTJKabACYdP72Ybj3N5xktgBY,0.0,393.0,393.0,0.0,5.0,5.0,1MkqQoJNoTTJKabACYdP72Ybj3N5xktgBY,2
2252,1MoCk52G8cz4KPuNPMXdpe2rBCgTbSTK6R,501.0,0.0,501.0,1.0,0.0,-1.0,1MoCk52G8cz4KPuNPMXdpe2rBCgTbSTK6R,2
2253,1MoH1xCKJzu7bUW2ssmadP625LQMpWoM5e,125.0,0.0,125.0,1.0,0.0,-1.0,1MoH1xCKJzu7bUW2ssmadP625LQMpWoM5e,2
2254,1MoK9Uky31UC4749aie65xwYVXn1ReCPgm,0.0,498.0,498.0,0.0,1.0,1.0,1MoK9Uky31UC4749aie65xwYVXn1ReCPgm,2
2257,1MpVfXFvr5UaCxrQQTjtQeSn9rtn2yBNNP,249.0,0.0,249.0,1.0,0.0,-1.0,1MpVfXFvr5UaCxrQQTjtQeSn9rtn2yBNNP,2
2260,1Mqw7veWFLeqqc8uGWVhdYCoezLsqrjxJ7,249.0,0.0,249.0,1.0,0.0,-1.0,1Mqw7veWFLeqqc8uGWVhdYCoezLsqrjxJ7,2
2261,1MrqDnTpFN13125nNzPEd2CBgpW1EYJPwN,501.0,0.0,501.0,1.0,0.0,-1.0,1MrqDnTpFN13125nNzPEd2CBgpW1EYJPwN,2
2265,1MtzGauuFpmM5gAe4Ki96CDxC8yU9K9Wd9,215.0,0.0,215.0,1.0,0.0,-1.0,1MtzGauuFpmM5gAe4Ki96CDxC8yU9K9Wd9,2
2266,1MuJmsudaL2dJQJqQQEdeFmVwa1EKg4bxd,4.0,100.0,104.0,2.0,2.0,0.0,1MuJmsudaL2dJQJqQQEdeFmVwa1EKg4bxd,2
2268,1MxcPwH6GG9n4pJbv3kBTfJegguhQCx134,501.0,0.0,501.0,1.0,0.0,-1.0,1MxcPwH6GG9n4pJbv3kBTfJegguhQCx134,2
